hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,52,2022,November,43,23,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26,,0,Contract,70.31,0,0,Check-Out,29-10-15
Resort Hotel,0,61,2022,November,43,23,0,3,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,104.67,0,0,Check-Out,25-10-15
Resort Hotel,0,24,2022,November,43,23,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient-Party,76,0,2,Check-Out,25-10-15
Resort Hotel,0,24,2022,November,43,23,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient-Party,76,0,2,Check-Out,25-10-15
Resort Hotel,0,24,2022,November,43,23,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient-Party,76,0,2,Check-Out,25-10-15
Resort Hotel,1,29,2022,November,43,23,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,,317,0,Transient,56,0,0,Canceled,08-10-15
Resort Hotel,1,22,2022,November,43,23,0,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,,,0,Transient,66,0,0,No-Show,22-10-15
Resort Hotel,0,24,2022,November,43,23,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,240,,0,Transient-Party,82,1,2,Check-Out,25-10-15
Resort Hotel,0,29,2022,November,43,23,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,2,No Deposit,,317,0,Transient-Party,56,0,0,Check-Out,26-10-15
Resort Hotel,0,4,2022,November,43,24,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,77,0,1,Check-Out,24-10-15
Resort Hotel,0,10,2022,November,43,24,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,50.4,0,2,Check-Out,24-10-15
Resort Hotel,0,0,2022,November,43,24,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,73,1,1,Check-Out,24-10-15
Resort Hotel,0,1,2022,November,43,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,72,1,1,Check-Out,25-10-15
Resort Hotel,0,30,2022,November,43,24,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,2,No Deposit,,317,0,Transient-Party,56,0,0,Check-Out,25-10-15
Resort Hotel,0,29,2022,November,43,24,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,56,0,2,Check-Out,25-10-15
Resort Hotel,0,11,2022,November,43,24,0,2,1,0,0,BB,ESP,Complementary,TA/TO,0,0,0,F,G,0,No Deposit,253,,0,Transient,0,0,1,Check-Out,25-10-15
Resort Hotel,0,29,2022,November,43,24,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,56,0,2,Check-Out,25-10-15
Resort Hotel,0,0,2022,November,43,24,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,64,1,0,Check-Out,25-10-15
Resort Hotel,0,3,2022,November,43,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,66,0,1,Check-Out,25-10-15
Resort Hotel,0,29,2022,November,43,24,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,2,No Deposit,,,0,Transient-Party,56,0,1,Check-Out,25-10-15
Resort Hotel,0,0,2022,November,43,24,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,70,1,0,Check-Out,26-10-15
Resort Hotel,0,93,2022,November,43,24,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,34.65,0,1,Check-Out,27-10-15
Resort Hotel,0,39,2022,November,43,24,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,58,0,0,Check-Out,27-10-15
Resort Hotel,0,93,2022,November,43,24,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,,0,Transient,34.65,0,1,Check-Out,27-10-15
Resort Hotel,0,119,2022,November,43,24,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,2,,0,Contract,44.5,0,1,Check-Out,28-10-15
Resort Hotel,0,119,2022,November,43,24,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,2,,0,Contract,44.5,0,1,Check-Out,28-10-15
Resort Hotel,0,73,2022,November,43,24,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,38.92,1,1,Check-Out,29-10-15
Resort Hotel,0,51,2022,November,43,24,2,5,2,0,0,HB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,0,Transient,119.43,1,0,Check-Out,30-10-15
Resort Hotel,1,165,2022,November,43,24,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,47,0,2,Canceled,18-05-15
Resort Hotel,1,165,2022,November,43,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,56,0,1,Canceled,18-05-15
Resort Hotel,0,27,2022,November,43,24,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,56,0,0,Check-Out,30-10-15
Resort Hotel,1,165,2022,November,43,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,56,0,2,Canceled,18-05-15
Resort Hotel,1,165,2022,November,43,24,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,47,0,2,Canceled,18-05-15
Resort Hotel,1,52,2022,November,43,24,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,106,0,2,Canceled,02-09-15
Resort Hotel,0,22,2022,November,43,24,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,2,,0,Transient,99.5,0,0,Check-Out,30-10-15
Resort Hotel,0,72,2022,November,43,24,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,,0,Transient,52.51,0,0,Check-Out,03-11-15
Resort Hotel,0,23,2022,November,43,24,4,11,1,0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,,0,Transient,49.8,0,0,Check-Out,07-11-15
Resort Hotel,0,13,2022,November,43,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,73,1,0,Check-Out,25-10-15
Resort Hotel,0,39,2022,November,43,24,0,2,2,0,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,0,Transient,96,0,0,Check-Out,25-10-15
Resort Hotel,0,163,2022,November,43,24,1,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient-Party,47,0,1,Check-Out,26-10-15
Resort Hotel,0,30,2022,November,43,24,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,4,No Deposit,,317,0,Transient-Party,56,0,0,Check-Out,26-10-15
Resort Hotel,1,7,2022,November,43,24,0,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,106,0,2,Canceled,20-10-15
Resort Hotel,0,11,2022,November,43,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,66.3,1,1,Check-Out,25-10-15
Resort Hotel,1,111,2022,November,43,24,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,45,0,1,Canceled,20-07-15
Resort Hotel,0,0,2022,November,43,25,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,39,1,0,Check-Out,25-10-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,53,2022,November,43,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,66,0,3,Canceled,24-09-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,53,2022,November,43,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,66,0,3,Canceled,24-09-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,99,2022,November,43,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,65,0,2,Canceled,26-08-15
Resort Hotel,0,3,2022,November,43,25,1,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,76,0,1,Check-Out,26-10-15
Resort Hotel,1,4,2022,November,43,25,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,45,0,0,No-Show,24-10-15
Resort Hotel,0,9,2022,November,43,25,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,66,0,1,Check-Out,27-10-15
Resort Hotel,1,9,2022,November,43,25,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,,0,Transient,54,0,0,Canceled,20-10-15
Resort Hotel,1,4,2022,November,43,25,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,45,0,0,No-Show,24-10-15
Resort Hotel,0,50,2022,November,43,25,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,,0,Transient,42.05,0,0,Check-Out,28-10-15
Resort Hotel,0,5,2022,November,43,25,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314,,0,Transient,47,0,0,Check-Out,28-10-15
Resort Hotel,0,98,2022,November,43,25,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,,0,Transient,52,0,0,Check-Out,29-10-15
Resort Hotel,1,110,2022,November,43,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,65,0,1,Canceled,07-07-15
Resort Hotel,0,96,2022,November,43,25,2,4,2,2,0,BB,ZMB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,96.67,0,3,Check-Out,30-10-15
Resort Hotel,1,40,2022,November,43,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,76,0,2,Canceled,03-10-15
Resort Hotel,1,40,2022,November,43,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,76,0,2,Canceled,03-10-15
Resort Hotel,0,50,2022,November,43,25,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,,0,Contract,42.5,0,1,Check-Out,31-10-15
Resort Hotel,0,120,2022,November,43,25,4,6,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient,34.56,0,0,Check-Out,03-11-15
Resort Hotel,0,9,2022,November,43,25,4,7,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,63.82,0,2,Check-Out,04-11-15
Resort Hotel,0,28,2022,November,43,25,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,250,,0,Transient,66,1,0,Check-Out,25-10-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,47,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,1,148,2022,November,43,25,0,1,1,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,39,0,0,Canceled,26-06-15
Resort Hotel,0,1,2022,November,43,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,67,0,3,Check-Out,25-10-15
Resort Hotel,1,16,2022,November,44,26,2,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,106,0,0,Canceled,10-10-15
Resort Hotel,0,115,2022,November,44,26,2,4,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Contract,36,0,2,Check-Out,31-10-15
Resort Hotel,0,62,2022,November,44,26,2,4,1,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314,,0,Contract,44.8,0,0,Check-Out,31-10-15
Resort Hotel,0,68,2022,November,44,26,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,,0,Contract,69.93,0,0,Check-Out,01-11-15
Resort Hotel,0,62,2022,November,44,26,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,47,0,2,Check-Out,01-11-15
Resort Hotel,0,9,2022,November,44,26,3,5,2,1,0,BB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,,0,Transient,75,0,0,Check-Out,02-11-15
Resort Hotel,0,35,2022,November,44,27,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,,0,Transient,0,0,0,Check-Out,26-10-15
Resort Hotel,0,1,2022,November,44,27,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,54,1,0,Check-Out,27-10-15
Resort Hotel,1,51,2022,November,44,27,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,8,,0,Contract,48.6,0,1,Canceled,14-10-15
Resort Hotel,1,25,2022,November,44,27,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Contract,48.6,0,1,Canceled,14-10-15
Resort Hotel,0,60,2022,November,44,27,1,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,,0,Transient,66,0,2,Check-Out,31-10-15
Resort Hotel,1,27,2022,November,44,27,5,14,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,281,0,Transient,36,0,3,Canceled,26-10-15
Resort Hotel,0,24,2022,November,44,27,7,15,1,0,0,BB,AUT,Corporate,Corporate,0,0,0,E,G,2,No Deposit,185,281,0,Transient-Party,52.2,0,0,Check-Out,17-11-15
Resort Hotel,1,114,2022,November,44,27,7,16,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,281,,0,Contract,36,0,0,Canceled,10-10-15
Resort Hotel,1,114,2022,November,44,27,7,16,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,281,,0,Contract,36,0,0,Canceled,10-10-15
Resort Hotel,1,114,2022,November,44,27,7,16,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,281,,0,Contract,36,0,0,Canceled,10-10-15
Resort Hotel,1,114,2022,November,44,27,7,16,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,281,,0,Contract,36,0,0,Canceled,10-10-15
Resort Hotel,1,114,2022,November,44,27,7,16,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,281,,0,Transient,36,0,0,Canceled,10-10-15
Resort Hotel,0,3,2022,November,44,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,43.2,0,1,Check-Out,28-10-15
Resort Hotel,0,0,2022,November,44,28,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,45,0,0,Check-Out,28-10-15
Resort Hotel,0,0,2022,November,44,28,0,1,2,0,0,BB,NLD,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient,66,1,0,Check-Out,28-10-15
Resort Hotel,0,0,2022,November,44,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,48,1,1,Check-Out,28-10-15
Resort Hotel,0,0,2022,November,44,28,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,45,0,0,Check-Out,28-10-15
Resort Hotel,1,0,2022,November,44,28,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,36,0,0,No-Show,27-10-15
Resort Hotel,0,3,2022,November,44,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,49.2,1,1,Check-Out,29-10-15
Resort Hotel,0,10,2022,November,44,28,0,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,,0,Transient-Party,72.5,0,2,Check-Out,29-10-15
Resort Hotel,0,0,2022,November,44,28,0,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,48,0,1,Check-Out,29-10-15
Resort Hotel,0,0,2022,November,44,28,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,58,0,2,Check-Out,29-10-15
Resort Hotel,0,10,2022,November,44,28,0,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,,0,Transient-Party,72.5,0,2,Check-Out,29-10-15
Resort Hotel,0,1,2022,November,44,28,0,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,39,0,1,Check-Out,30-10-15
Resort Hotel,0,34,2022,November,44,28,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,,0,Transient,56,0,1,Check-Out,31-10-15
Resort Hotel,0,42,2022,November,44,28,0,4,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,77,1,2,Check-Out,31-10-15
Resort Hotel,0,3,2022,November,44,28,2,5,2,0,0,HB,FIN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,70.2,0,3,Check-Out,03-11-15
Resort Hotel,0,61,2022,November,44,28,2,5,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,,0,Transient,49.01,0,1,Check-Out,03-11-15
Resort Hotel,0,0,2022,November,44,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,48,1,0,Check-Out,29-10-15
Resort Hotel,0,2,2022,November,44,29,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,118,0,Transient,48,0,0,Check-Out,29-10-15
Resort Hotel,0,19,2022,November,44,29,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,,0,Transient,77.4,0,0,Check-Out,29-10-15
Resort Hotel,0,0,2022,November,44,29,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient,48,0,0,Check-Out,29-10-15
Resort Hotel,0,49,2022,November,44,29,2,5,1,0,0,HB,CHE,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,63.76,0,1,Check-Out,04-11-15
Resort Hotel,0,49,2022,November,44,29,2,5,1,0,0,HB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,69.76,1,1,Check-Out,04-11-15
Resort Hotel,0,49,2022,November,44,29,2,5,1,0,0,HB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,63.76,0,1,Check-Out,04-11-15
Resort Hotel,0,49,2022,November,44,29,2,5,1,0,0,HB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,65.19,0,1,Check-Out,04-11-15
Resort Hotel,0,0,2022,November,44,29,0,1,1,0,0,BB,DEU,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,59,0,Transient,48,0,0,Check-Out,29-10-15
